RTA ID,RTA Name,Country,Entry Date,Exit Date,Country_ISO3,Broader Agreement,Is Core Agreement
983,Common Market for Eastern and Southern Africa (COMESA) - Accession of Egypt,Zambia,1999-02-17,,ZMB,,False
338,Poland - Latvia,Latvia,1999-06-01,,LVA,,False
338,Poland - Latvia,Poland,1999-06-01,,POL,,False
95,Economic and Monetary Community of Central Africa (CEMAC),Cameroon,1999-06-24,,CMR,,False
95,Economic and Monetary Community of Central Africa (CEMAC),Central African Republic,1999-06-24,,CAF,,False
95,Economic and Monetary Community of Central Africa (CEMAC),Chad,1999-06-24,,TCD,,False
95,Economic and Monetary Community of Central Africa (CEMAC),Congo,1999-06-24,,COG,,False
95,Economic and Monetary Community of Central Africa (CEMAC),Equatorial Guinea,1999-06-24,,GNQ,,False
95,Economic and Monetary Community of Central Africa (CEMAC),Gabon,1999-06-24,,GAB,,False
101,EFTA - Palestine,Palestine,1999-07-01,,PSE,EFTA,True
101,EFTA - Palestine,European Free Trade Association (EFTA),1999-07-01,,not found,EFTA,True
84,Georgia - Kazakhstan ,Georgia,1999-07-16,,GEO,,False
84,Georgia - Kazakhstan ,Kazakhstan,1999-07-16,,KAZ,,False
80,Chile - Mexico,Chile,1999-08-01,,CHL,,False
80,Chile - Mexico,Mexico,1999-08-01,,MEX,,False
1026,Latin American Integration Association (LAIA) - Accession of Cuba,Argentina,1999-08-26,,ARG,LAIA,False
1026,Latin American Integration Association (LAIA) - Accession of Cuba,"Bolivia, Plurinational State of",1999-08-26,,BOL,LAIA,False
1026,Latin American Integration Association (LAIA) - Accession of Cuba,Brazil,1999-08-26,,BRA,LAIA,False
1026,Latin American Integration Association (LAIA) - Accession of Cuba,Chile,1999-08-26,,CHL,LAIA,False
1026,Latin American Integration Association (LAIA) - Accession of Cuba,Colombia,1999-08-26,,COL,LAIA,False
1026,Latin American Integration Association (LAIA) - Accession of Cuba,Cuba,1999-08-26,,CUB,LAIA,False
1026,Latin American Integration Association (LAIA) - Accession of Cuba,Ecuador,1999-08-26,,ECU,LAIA,False
1026,Latin American Integration Association (LAIA) - Accession of Cuba,Mexico,1999-08-26,,MEX,LAIA,False
1026,Latin American Integration Association (LAIA) - Accession of Cuba,Paraguay,1999-08-26,,PRY,LAIA,False
1026,Latin American Integration Association (LAIA) - Accession of Cuba,Peru,1999-08-26,,PER,LAIA,False
1026,Latin American Integration Association (LAIA) - Accession of Cuba,Uruguay,1999-08-26,,URY,LAIA,False
1026,Latin American Integration Association (LAIA) - Accession of Cuba,"Venezuela, Bolivarian Republic of",1999-08-26,,VEN,LAIA,False
96,EFTA - Morocco,Morocco,1999-12-01,,MAR,EFTA,True
96,EFTA - Morocco,European Free Trade Association (EFTA),1999-12-01,,not found,EFTA,True
91,EU - South Africa,United Kingdom,2000-01-01,2020-12-31,GBR,EU,True
91,EU - South Africa,Austria,2000-01-01,,AUT,EU,True
91,EU - South Africa,Belgium,2000-01-01,,BEL,EU,True
91,EU - South Africa,Denmark,2000-01-01,,DNK,EU,True
91,EU - South Africa,Finland,2000-01-01,,FIN,EU,True
91,EU - South Africa,France,2000-01-01,,FRA,EU,True
91,EU - South Africa,Germany,2000-01-01,,DEU,EU,True
91,EU - South Africa,Greece,2000-01-01,,GRC,EU,True
91,EU - South Africa,Ireland,2000-01-01,,IRL,EU,True
91,EU - South Africa,Italy,2000-01-01,,ITA,EU,True
91,EU - South Africa,Luxembourg,2000-01-01,,LUX,EU,True
91,EU - South Africa,Netherlands,2000-01-01,,NLD,EU,True
91,EU - South Africa,Portugal,2000-01-01,,PRT,EU,True
91,EU - South Africa,South Africa,2000-01-01,,ZAF,EU,False
91,EU - South Africa,Spain,2000-01-01,,ESP,EU,True
91,EU - South Africa,Sweden,2000-01-01,,SWE,EU,True
97,West African Economic and Monetary Union (WAEMU),Benin,2000-01-01,,BEN,,False
97,West African Economic and Monetary Union (WAEMU),Côte d'Ivoire,2000-01-01,,CIV,,False
97,West African Economic and Monetary Union (WAEMU),Mali,2000-01-01,,MLI,,False
97,West African Economic and Monetary Union (WAEMU),Niger,2000-01-01,,NER,,False
97,West African Economic and Monetary Union (WAEMU),Senegal,2000-01-01,,SEN,,False
97,West African Economic and Monetary Union (WAEMU),Togo,2000-01-01,,TGO,,False
97,West African Economic and Monetary Union (WAEMU),Burkina Faso,2000-01-01,,BFA,,False
86,Georgia - Turkmenistan ,Georgia,2000-01-01,,GEO,,False
86,Georgia - Turkmenistan ,Turkmenistan,2000-01-01,,TKM,,False
319,Hungary - Latvia,Hungary,2000-01-01,,HUN,,False
319,Hungary - Latvia,Latvia,2000-01-01,,LVA,,False
204,Bulgaria - North Macedonia,Bulgaria,2000-01-01,,BGR,,False
204,Bulgaria - North Macedonia,North Macedonia,2000-01-01,,MKD,,False
72,India - Sri Lanka,Sri Lanka,2000-03-01,,LKA,,False
72,India - Sri Lanka,India,2000-03-01,,IND,,False
320,Hungary - Lithuania,Hungary,2000-03-01,,HUN,,False
320,Hungary - Lithuania,Lithuania,2000-03-01,,LTU,,False
92,EU - Morocco,United Kingdom,2000-03-01,2020-12-31,GBR,EU,True
92,EU - Morocco,Austria,2000-03-01,,AUT,EU,True
92,EU - Morocco,Belgium,2000-03-01,,BEL,EU,True
92,EU - Morocco,Denmark,2000-03-01,,DNK,EU,True
92,EU - Morocco,Finland,2000-03-01,,FIN,EU,True
92,EU - Morocco,France,2000-03-01,,FRA,EU,True
92,EU - Morocco,Germany,2000-03-01,,DEU,EU,True
92,EU - Morocco,Greece,2000-03-01,,GRC,EU,True
92,EU - Morocco,Ireland,2000-03-01,,IRL,EU,True
92,EU - Morocco,Italy,2000-03-01,,ITA,EU,True
92,EU - Morocco,Luxembourg,2000-03-01,,LUX,EU,True
92,EU - Morocco,Morocco,2000-03-01,,MAR,EU,False
92,EU - Morocco,Netherlands,2000-03-01,,NLD,EU,True
92,EU - Morocco,Portugal,2000-03-01,,PRT,EU,True
92,EU - Morocco,Spain,2000-03-01,,ESP,EU,True
92,EU - Morocco,Sweden,2000-03-01,,SWE,EU,True
364,Türkiye - Poland,Poland,2000-05-01,,POL,,False
364,Türkiye - Poland,Türkiye,2000-05-01,,TUR,,False
365,Türkiye - Slovenia,Slovenia,2000-06-01,,SVN,,False
365,Türkiye - Slovenia,Türkiye,2000-06-01,,TUR,,False
93,EU - Israel,United Kingdom,2000-06-01,2020-12-31,GBR,EU,True
93,EU - Israel,Austria,2000-06-01,,AUT,EU,True
93,EU - Israel,Belgium,2000-06-01,,BEL,EU,True
93,EU - Israel,Denmark,2000-06-01,,DNK,EU,True
93,EU - Israel,Finland,2000-06-01,,FIN,EU,True
93,EU - Israel,France,2000-06-01,,FRA,EU,True
93,EU - Israel,Germany,2000-06-01,,DEU,EU,True
93,EU - Israel,Greece,2000-06-01,,GRC,EU,True
93,EU - Israel,Ireland,2000-06-01,,IRL,EU,True
93,EU - Israel,Israel,2000-06-01,,ISR,EU,False
93,EU - Israel,Italy,2000-06-01,,ITA,EU,True
93,EU - Israel,Luxembourg,2000-06-01,,LUX,EU,True
93,EU - Israel,Netherlands,2000-06-01,,NLD,EU,True
93,EU - Israel,Portugal,2000-06-01,,PRT,EU,True
93,EU - Israel,Spain,2000-06-01,,ESP,EU,True
93,EU - Israel,Sweden,2000-06-01,,SWE,EU,True
73,EU - Mexico,United Kingdom,2000-07-01,2020-12-31,GBR,EU,True
73,EU - Mexico,Austria,2000-07-01,,AUT,EU,True
73,EU - Mexico,Belgium,2000-07-01,,BEL,EU,True
73,EU - Mexico,Denmark,2000-07-01,,DNK,EU,True
73,EU - Mexico,Finland,2000-07-01,,FIN,EU,True
73,EU - Mexico,France,2000-07-01,,FRA,EU,True
73,EU - Mexico,Germany,2000-07-01,,DEU,EU,True
73,EU - Mexico,Greece,2000-07-01,,GRC,EU,True
73,EU - Mexico,Ireland,2000-07-01,,IRL,EU,True
73,EU - Mexico,Italy,2000-07-01,,ITA,EU,True
73,EU - Mexico,Luxembourg,2000-07-01,,LUX,EU,True
73,EU - Mexico,Mexico,2000-07-01,,MEX,EU,False
73,EU - Mexico,Netherlands,2000-07-01,,NLD,EU,True
73,EU - Mexico,Portugal,2000-07-01,,PRT,EU,True
73,EU - Mexico,Spain,2000-07-01,,ESP,EU,True
73,EU - Mexico,Sweden,2000-07-01,,SWE,EU,True
362,Türkiye - Latvia,Latvia,2000-07-01,,LVA,,False
362,Türkiye - Latvia,Türkiye,2000-07-01,,TUR,,False
81,Israel - Mexico,Israel,2000-07-01,,ISR,,False
81,Israel - Mexico,Mexico,2000-07-01,,MEX,,False
94,East African Community (EAC),Kenya,2000-07-07,,KEN,EAC,False
94,East African Community (EAC),Uganda,2000-07-07,,UGA,EAC,False
94,East African Community (EAC),Tanzania,2000-07-07,,TZA,EAC,False
45,Southern African Development Community (SADC),Seychelles,2015-05-25,,SYC,SADC,False
45,Southern African Development Community (SADC),Botswana,2000-09-01,,BWA,SADC,False
45,Southern African Development Community (SADC),Lesotho,2000-09-01,,LSO,SADC,False
45,Southern African Development Community (SADC),Malawi,2000-09-01,,MWI,SADC,False
45,Southern African Development Community (SADC),Mauritius,2000-09-01,,MUS,SADC,False
45,Southern African Development Community (SADC),Mozambique,2000-09-01,,MOZ,SADC,False
45,Southern African Development Community (SADC),Namibia,2000-09-01,,NAM,SADC,False
45,Southern African Development Community (SADC),South Africa,2000-09-01,,ZAF,SADC,False
45,Southern African Development Community (SADC),Zimbabwe,2000-09-01,,ZWE,SADC,False
45,Southern African Development Community (SADC),Eswatini,2000-09-01,,SWZ,SADC,False
45,Southern African Development Community (SADC),Tanzania,2000-09-01,,TZA,SADC,False
45,Southern African Development Community (SADC),Zambia,2000-09-01,,ZMB,SADC,False
89,Türkiye - North Macedonia,Türkiye,2000-09-01,,TUR,,False
89,Türkiye - North Macedonia,North Macedonia,2000-09-01,,MKD,,False
220,Croatia - Bosnia and Herzegovina,Bosnia and Herzegovina,2001-01-01,,BIH,,False
220,Croatia - Bosnia and Herzegovina,Croatia,2001-01-01,,HRV,,False
78,New Zealand - Singapore,New Zealand,2001-01-01,,NZL,,False
78,New Zealand - Singapore,Singapore,2001-01-01,,SGP,,False
659,Mexico - Cuba,Cuba,2001-02-28,,CUB,,False
659,Mexico - Cuba,Mexico,2001-02-28,,MEX,,False
317,Hungary - Estonia,Estonia,2001-03-01,,EST,,False
317,Hungary - Estonia,Hungary,2001-03-01,,HUN,,False
26,Mexico - El Salvador (Mexico - Northern Triangle),El Salvador,2001-03-15,,SLV,,False
26,Mexico - El Salvador (Mexico - Northern Triangle),Mexico,2001-03-15,,MEX,,False
24,Mexico - Guatemala (Mexico - Northern Triangle),Guatemala,2001-03-15,,GTM,,False
24,Mexico - Guatemala (Mexico - Northern Triangle),Mexico,2001-03-15,,MEX,,False
25,Mexico - Honduras (Mexico - Northern Triangle),Honduras,2001-06-01,,HND,,False
25,Mexico - Honduras (Mexico - Northern Triangle),Mexico,2001-06-01,,MEX,,False
77,EU - North Macedonia,United Kingdom,2001-06-01,2020-12-31,GBR,EU,True
77,EU - North Macedonia,Austria,2001-06-01,,AUT,EU,True
77,EU - North Macedonia,Belgium,2001-06-01,,BEL,EU,True
77,EU - North Macedonia,Denmark,2001-06-01,,DNK,EU,True
77,EU - North Macedonia,Finland,2001-06-01,,FIN,EU,True
77,EU - North Macedonia,France,2001-06-01,,FRA,EU,True
77,EU - North Macedonia,Germany,2001-06-01,,DEU,EU,True
77,EU - North Macedonia,Greece,2001-06-01,,GRC,EU,True
77,EU - North Macedonia,Ireland,2001-06-01,,IRL,EU,True
77,EU - North Macedonia,Italy,2001-06-01,,ITA,EU,True
77,EU - North Macedonia,Luxembourg,2001-06-01,,LUX,EU,True
77,EU - North Macedonia,Netherlands,2001-06-01,,NLD,EU,True
77,EU - North Macedonia,Portugal,2001-06-01,,PRT,EU,True
77,EU - North Macedonia,Spain,2001-06-01,,ESP,EU,True
77,EU - North Macedonia,Sweden,2001-06-01,,SWE,EU,True
77,EU - North Macedonia,North Macedonia,2001-06-01,,MKD,EU,True
342,Romania - Israel,Israel,2001-07-01,,ISR,,False
342,Romania - Israel,Romania,2001-07-01,,ROU,,False
79,EFTA - Mexico,Mexico,2001-07-01,,MEX,EFTA,True
79,EFTA - Mexico,European Free Trade Association (EFTA),2001-07-01,,not found,EFTA,True
573,Ukraine - North Macedonia,Ukraine,2001-07-05,,UKR,,False
573,Ukraine - North Macedonia,North Macedonia,2001-07-05,,MKD,,False
764,Dominican Republic - Central America,Costa Rica,2002-03-07,,CRI,,False
764,Dominican Republic - Central America,Guatemala,2001-10-15,,GTM,,False
764,Dominican Republic - Central America,Honduras,2001-12-19,,HND,,False
764,Dominican Republic - Central America,Nicaragua,2002-09-03,,NIC,,False
764,Dominican Republic - Central America,Dominican Republic,2001-10-04,,DOM,,False
764,Dominican Republic - Central America,El Salvador,2001-10-04,,SLV,,False
71,United States - Jordan ,Jordan,2001-12-17,,JOR,,False
71,United States - Jordan ,United States of America,2001-12-17,,USA,,False
50,Armenia - Kazakhstan,Armenia,2001-12-25,,ARM,,False
50,Armenia - Kazakhstan,Kazakhstan,2001-12-25,,KAZ,,False
46,Asia Pacific Trade Agreement (APTA) - Accession of China,Bangladesh,2002-01-01,,BGD,APTA,False
46,Asia Pacific Trade Agreement (APTA) - Accession of China,Sri Lanka,2002-01-01,,LKA,APTA,False
46,Asia Pacific Trade Agreement (APTA) - Accession of China,China,2002-01-01,,CHN,APTA,False
46,Asia Pacific Trade Agreement (APTA) - Accession of China,India,2002-01-01,,IND,APTA,False
46,Asia Pacific Trade Agreement (APTA) - Accession of China,"Korea, Republic of",2002-01-01,,KOR,APTA,False
46,Asia Pacific Trade Agreement (APTA) - Accession of China,Lao People's Democratic Republic,2002-01-01,,LAO,APTA,False
205,Bulgaria - Israel,Bulgaria,2002-01-01,,BGR,,False
205,Bulgaria - Israel,Israel,2002-01-01,,ISR,,False
203,Bulgaria - Estonia,Bulgaria,2002-01-01,,BGR,,False
203,Bulgaria - Estonia,Estonia,2002-01-01,,EST,,False
353,Slovenia - Bosnia and Herzegovina,Bosnia and Herzegovina,2002-01-01,,BIH,,False
353,Slovenia - Bosnia and Herzegovina,Slovenia,2002-01-01,,SVN,,False
74,Chile - Costa Rica (Chile - Central America),Chile,2002-02-15,,CHL,,False
74,Chile - Costa Rica (Chile - Central America),Costa Rica,2002-02-15,,CRI,,False
207,Bulgaria - Lithuania,Bulgaria,2002-03-01,,BGR,,False
207,Bulgaria - Lithuania,Lithuania,2002-03-01,,LTU,,False
67,EU - Croatia,Austria,2002-03-01,,AUT,EU,True
67,EU - Croatia,Belgium,2002-03-01,,BEL,EU,True
67,EU - Croatia,Croatia,2002-03-01,,HRV,EU,True
67,EU - Croatia,Cyprus,2002-03-01,,CYP,EU,True
67,EU - Croatia,Czech Republic,2002-03-01,,CZE,EU,True
67,EU - Croatia,Denmark,2002-03-01,,DNK,EU,True
67,EU - Croatia,Estonia,2002-03-01,,EST,EU,True
67,EU - Croatia,Finland,2002-03-01,,FIN,EU,True
67,EU - Croatia,France,2002-03-01,,FRA,EU,True
67,EU - Croatia,Germany,2002-03-01,,DEU,EU,True
67,EU - Croatia,Greece,2002-03-01,,GRC,EU,True
67,EU - Croatia,Hungary,2002-03-01,,HUN,EU,True
67,EU - Croatia,Ireland,2002-03-01,,IRL,EU,True
67,EU - Croatia,Italy,2002-03-01,,ITA,EU,True
67,EU - Croatia,Latvia,2002-03-01,,LVA,EU,True
67,EU - Croatia,Lithuania,2002-03-01,,LTU,EU,True
67,EU - Croatia,Luxembourg,2002-03-01,,LUX,EU,True
67,EU - Croatia,Malta,2002-03-01,,MLT,EU,True
67,EU - Croatia,Netherlands,2002-03-01,,NLD,EU,True
67,EU - Croatia,Poland,2002-03-01,,POL,EU,True
67,EU - Croatia,Portugal,2002-03-01,,PRT,EU,True
67,EU - Croatia,Slovak Republic,2002-03-01,,SVK,EU,True
67,EU - Croatia,Slovenia,2002-03-01,,SVN,EU,True
67,EU - Croatia,Spain,2002-03-01,,ESP,EU,True
67,EU - Croatia,Sweden,2002-03-01,,SWE,EU,True
67,EU - Croatia,United Kingdom,2002-03-01,,GBR,EU,True
386,EU - San Marino,United Kingdom,2002-04-01,2020-12-31,GBR,EU,True
386,EU - San Marino,Austria,2002-04-01,,AUT,EU,True
386,EU - San Marino,Belgium,2002-04-01,,BEL,EU,True
386,EU - San Marino,Denmark,2002-04-01,,DNK,EU,True
386,EU - San Marino,Finland,2002-04-01,,FIN,EU,True
386,EU - San Marino,France,2002-04-01,,FRA,EU,True
386,EU - San Marino,Germany,2002-04-01,,DEU,EU,True
386,EU - San Marino,Greece,2002-04-01,,GRC,EU,True
386,EU - San Marino,Ireland,2002-04-01,,IRL,EU,True
386,EU - San Marino,Italy,2002-04-01,,ITA,EU,True
386,EU - San Marino,Luxembourg,2002-04-01,,LUX,EU,True
386,EU - San Marino,Netherlands,2002-04-01,,NLD,EU,True
386,EU - San Marino,Portugal,2002-04-01,,PRT,EU,True
386,EU - San Marino,San Marino,2002-04-01,,SMR,EU,True
386,EU - San Marino,Spain,2002-04-01,,ESP,EU,True
386,EU - San Marino,Sweden,2002-04-01,,SWE,EU,True
76,EFTA - Croatia ,Croatia,2002-04-01,,HRV,EFTA,True
76,EFTA - Croatia ,Iceland,2002-04-01,,ISL,EFTA,True
76,EFTA - Croatia ,Liechtenstein,2002-04-01,,LIE,EFTA,True
76,EFTA - Croatia ,Norway,2002-04-01,,NOR,EFTA,True
76,EFTA - Croatia ,Switzerland,2002-04-01,,CHE,EFTA,True
88,EFTA - North Macedonia,North Macedonia,2002-05-01,,MKD,EFTA,True
88,EFTA - North Macedonia,European Free Trade Association (EFTA),2002-05-01,,not found,EFTA,True
68,EU - Jordan,United Kingdom,2002-05-01,2020-12-31,GBR,EU,True
68,EU - Jordan,Austria,2002-05-01,,AUT,EU,True
68,EU - Jordan,Belgium,2002-05-01,,BEL,EU,True
68,EU - Jordan,Denmark,2002-05-01,,DNK,EU,True
68,EU - Jordan,Finland,2002-05-01,,FIN,EU,True
68,EU - Jordan,France,2002-05-01,,FRA,EU,True
68,EU - Jordan,Germany,2002-05-01,,DEU,EU,True
68,EU - Jordan,Greece,2002-05-01,,GRC,EU,True
68,EU - Jordan,Ireland,2002-05-01,,IRL,EU,True
68,EU - Jordan,Italy,2002-05-01,,ITA,EU,True
68,EU - Jordan,Jordan,2002-05-01,,JOR,EU,False
68,EU - Jordan,Luxembourg,2002-05-01,,LUX,EU,True
68,EU - Jordan,Netherlands,2002-05-01,,NLD,EU,True
68,EU - Jordan,Portugal,2002-05-01,,PRT,EU,True
68,EU - Jordan,Spain,2002-05-01,,ESP,EU,True
68,EU - Jordan,Sweden,2002-05-01,,SWE,EU,True
55,Chile - El Salvador (Chile - Central America),Chile,2002-06-01,,CHL,,False
55,Chile - El Salvador (Chile - Central America),El Salvador,2002-06-01,,SLV,,False
193,Albania - North Macedonia,Albania,2002-07-01,,ALB,,False
193,Albania - North Macedonia,North Macedonia,2002-07-01,,MKD,,False
576,Ukraine - Tajikistan,Tajikistan,2002-07-11,,TJK,,False
576,Ukraine - Tajikistan,Ukraine,2002-07-11,,UKR,,False
314,North Macedonia - Bosnia and Herzegovina,Bosnia and Herzegovina,2002-07-15,,BIH,,False
314,North Macedonia - Bosnia and Herzegovina,North Macedonia,2002-07-15,,MKD,,False
75,EFTA - Jordan ,Jordan,2002-09-01,,JOR,EFTA,True
75,EFTA - Jordan ,European Free Trade Association (EFTA),2002-09-01,,not found,EFTA,True
66,Canada - Costa Rica,Canada,2002-11-01,,CAN,,False
66,Canada - Costa Rica,Costa Rica,2002-11-01,,CRI,,False
70,Japan - Singapore,Japan,2002-11-30,,JPN,,False
70,Japan - Singapore,Singapore,2002-11-30,,SGP,,False
17,Gulf Cooperation Council (GCC),"Bahrain, Kingdom of",2003-01-01,,BHR,,False
17,Gulf Cooperation Council (GCC),"Kuwait, the State of",2003-01-01,,KWT,,False
17,Gulf Cooperation Council (GCC),Oman,2003-01-01,,OMN,,False
17,Gulf Cooperation Council (GCC),Qatar,2003-01-01,,QAT,,False
17,Gulf Cooperation Council (GCC),"Saudi Arabia, Kingdom of",2003-01-01,,SAU,,False
17,Gulf Cooperation Council (GCC),United Arab Emirates,2003-01-01,,ARE,,False
65,EFTA - Singapore,Singapore,2003-01-01,,SGP,EFTA,True
65,EFTA - Singapore,European Free Trade Association (EFTA),2003-01-01,,not found,EFTA,True
33,EU - Chile,United Kingdom,2003-02-01,2020-12-31,GBR,EU,True
33,EU - Chile,Austria,2003-02-01,,AUT,EU,True
33,EU - Chile,Belgium,2003-02-01,,BEL,EU,True
33,EU - Chile,Chile,2003-02-01,,CHL,EU,False
33,EU - Chile,Denmark,2003-02-01,,DNK,EU,True
33,EU - Chile,Finland,2003-02-01,,FIN,EU,True
33,EU - Chile,France,2003-02-01,,FRA,EU,True
33,EU - Chile,Germany,2003-02-01,,DEU,EU,True
33,EU - Chile,Greece,2003-02-01,,GRC,EU,True
33,EU - Chile,Ireland,2003-02-01,,IRL,EU,True
33,EU - Chile,Italy,2003-02-01,,ITA,EU,True
33,EU - Chile,Luxembourg,2003-02-01,,LUX,EU,True
33,EU - Chile,Netherlands,2003-02-01,,NLD,EU,True
33,EU - Chile,Portugal,2003-02-01,,PRT,EU,True
33,EU - Chile,Spain,2003-02-01,,ESP,EU,True
33,EU - Chile,Sweden,2003-02-01,,SWE,EU,True
63,EU - Lebanon,United Kingdom,2003-03-01,2020-12-31,GBR,EU,True
63,EU - Lebanon,Austria,2003-03-01,,AUT,EU,True
63,EU - Lebanon,Belgium,2003-03-01,,BEL,EU,True
63,EU - Lebanon,Denmark,2003-03-01,,DNK,EU,True
63,EU - Lebanon,Finland,2003-03-01,,FIN,EU,True
63,EU - Lebanon,France,2003-03-01,,FRA,EU,True
63,EU - Lebanon,Germany,2003-03-01,,DEU,EU,True
63,EU - Lebanon,Greece,2003-03-01,,GRC,EU,True
63,EU - Lebanon,Ireland,2003-03-01,,IRL,EU,True
63,EU - Lebanon,Italy,2003-03-01,,ITA,EU,True
63,EU - Lebanon,Lebanese Republic,2003-03-01,,LBN,EU,False
63,EU - Lebanon,Luxembourg,2003-03-01,,LUX,EU,True
63,EU - Lebanon,Netherlands,2003-03-01,,NLD,EU,True
63,EU - Lebanon,Portugal,2003-03-01,,PRT,EU,True
63,EU - Lebanon,Spain,2003-03-01,,ESP,EU,True
63,EU - Lebanon,Sweden,2003-03-01,,SWE,EU,True
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Bulgaria,1999-01-01,2007-01-01,BGR,EFTA,False
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Czech Republic,1993-03-01,2007-01-01,CZE,EFTA,False
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Hungary,1993-03-01,2007-01-01,HUN,EFTA,False
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Poland,1993-03-01,2007-01-01,POL,EFTA,False
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Romania,1997-07-01,2007-01-01,ROU,EFTA,False
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Slovak Republic,1993-03-01,2007-01-01,SVK,EFTA,False
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Slovenia,1996-01-01,2007-01-01,SVN,EFTA,False
54,Central European Free Trade Agreement (CEFTA) - Accession of Croatia,Croatia,2003-03-01,,HRV,EFTA,False
206,Bulgaria - Latvia,Bulgaria,2003-04-01,,BGR,,False
206,Bulgaria - Latvia,Latvia,2003-04-01,,LVA,,False
39,Panama - El Salvador (Panama - Central America),El Salvador,2003-04-11,,SLV,,False
39,Panama - El Salvador (Panama - Central America),Panama,2003-04-11,,PAN,,False
582,Pacific Island Countries Trade Agreement (PICTA),Solomon Islands,2003-07-02,,SLB,,False
582,Pacific Island Countries Trade Agreement (PICTA),Kiribati,2003-07-04,,KIR,,False
582,Pacific Island Countries Trade Agreement (PICTA),Vanuatu,2005-07-21,,VUT,,False
582,Pacific Island Countries Trade Agreement (PICTA),Papua New Guinea,2003-09-04,,PNG,,False
582,Pacific Island Countries Trade Agreement (PICTA),Tuvalu,2008-05-16,,TUV,,False
582,Pacific Island Countries Trade Agreement (PICTA),Cook Islands,2003-04-13,,COK,,False
582,Pacific Island Countries Trade Agreement (PICTA),Fiji,2003-04-13,,FJI,,False
582,Pacific Island Countries Trade Agreement (PICTA),Nauru,2003-04-13,,NRU,,False
582,Pacific Island Countries Trade Agreement (PICTA),Niue,2003-04-13,,NIU,,False
582,Pacific Island Countries Trade Agreement (PICTA),"Micronesia, Federated States of",2003-04-13,,FSM,,False
582,Pacific Island Countries Trade Agreement (PICTA),Tonga,2003-04-13,,TON,,False
582,Pacific Island Countries Trade Agreement (PICTA),Samoa,2003-04-13,,WSM,,False
663,Brazil - Mexico ,Brazil,2003-05-02,,BRA,,False
663,Brazil - Mexico ,Mexico,2003-05-02,,MEX,,False
389,India - Afghanistan,Afghanistan,2003-05-13,,AFG,,False
389,India - Afghanistan,India,2003-05-13,,IND,,False
219,Croatia - Albania ,Albania,2003-06-01,,ALB,,False
219,Croatia - Albania ,Croatia,2003-06-01,,HRV,,False
57,"China - Hong Kong, China",China,2003-06-29,,CHN,,False
57,"China - Hong Kong, China","Hong Kong, China",2003-06-29,,HKG,,False
62,Türkiye - Croatia,Croatia,2003-07-01,,HRV,,False
62,Türkiye - Croatia,Türkiye,2003-07-01,,TUR,,False
61,Türkiye - Bosnia and Herzegovina,Bosnia and Herzegovina,2003-07-01,,BIH,,False
61,Türkiye - Bosnia and Herzegovina,Türkiye,2003-07-01,,TUR,,False
665,Morocco - United Arab Emirates,Morocco,2003-07-09,,MAR,,False
665,Morocco - United Arab Emirates,United Arab Emirates,2003-07-09,,ARE,,False
60,Singapore - Australia,Australia,2003-07-28,,AUS,,False
60,Singapore - Australia,Singapore,2003-07-28,,SGP,,False
192,Albania - Bulgaria,Albania,2003-09-01,,ALB,,False
192,Albania - Bulgaria,Bulgaria,2003-09-01,,BGR,,False
197,Albania - UNMIC/Kosovo,Albania,2003-10-01,,ALB,,False
197,Albania - UNMIC/Kosovo,UNMIK/Kosovo,2003-10-01,,XKX,,False
56,"China - Macao, China",China,2003-10-17,,CHN,,False
56,"China - Macao, China","Macao, China",2003-10-17,,MAC,,False
340,Romania - Bosnia and Herzegovina,Bosnia and Herzegovina,2003-10-24,,BIH,,False
340,Romania - Bosnia and Herzegovina,Romania,2003-10-24,,ROU,,False
620,GUAM,Azerbaijan,2003-12-10,,AZE,,False
620,GUAM,Georgia,2003-12-10,,GEO,,False
620,GUAM,"Moldova, Republic of",2003-12-10,,MDA,,False
620,GUAM,Ukraine,2003-12-10,,UKR,,False
341,Romania - North Macedonia,Romania,2004-01-01,,ROU,,False
341,Romania - North Macedonia,North Macedonia,2004-01-01,,MKD,,False
59,United States - Chile,Chile,2004-01-01,,CHL,,False
59,United States - Chile,United States of America,2004-01-01,,USA,,False
425,Panama - Chinese Taipei,Chinese Taipei,2004-01-01,,TWN,,False
425,Panama - Chinese Taipei,Panama,2004-01-01,,PAN,,False
58,United States - Singapore,Singapore,2004-01-01,,SGP,,False
58,United States - Singapore,United States of America,2004-01-01,,USA,,False
195,Albania - Romania,Albania,2004-01-01,,ALB,,False
195,Albania - Romania,Romania,2004-01-01,,ROU,,False
53,"Korea, Republic of - Chile",Chile,2004-04-01,,CHL,,False
53,"Korea, Republic of - Chile","Korea, Republic of",2004-04-01,,KOR,,False
52,EC (25) Enlargement,United Kingdom,2004-05-01,2020-12-31,GBR,,False
52,EC (25) Enlargement,Austria,2004-05-01,,AUT,,False
